0x7f0f030c,incrUpdateMapData,Update your local map?,Update your local map?,هل تريد تحديث الخريطة المحلية؟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,부분 맵을 업데이트할까요?,,,,Mettre à jour votre carte locale ?,,,,,,,,,,,¿Actualizar su mapa local?,,,,,,Atualizar o mapa local?,,,,,,,,,,,,,,,,Mettre votre carte locale à jour?,Оновити локальну мапу?,,,Möchten Sie Ihre Karte aktualisieren?,Vill du uppdatera din lokala karta?,Да се актуализира ли локалната Ви карта?,อัพเดตแผนที่ท้องถิ่นของท่านหรือไม่,Päivitä paikallinen kartta?,Posodobim vaš lokalni zemljevid?,Vil du opdatere dit lokalkort?,,Aktualizovať miestnu mapu?,Wilt u uw lokale kaart bijwerken?,Zaktualizować lokalną mapę?,是否更新您的本地地图？,,Oppdatere ditt lokale kart?,Actualizaţi harta dvs. locală?,,Να ενημερωθεί ο τοπικός χάρτης σας;,Želite li ažurirati lokalnu kartu?,Yerel harita güncellensin mi?,Ažurirati lokalnu mapu?,,Aggiornare la mappa locale?,,,Frissíti a helyi térképét?,Обновить карту?,,,Aktualizovat místní mapu?
0x7f0f030d,initializingProfileOnSplash,Initializing Profile,Initializing Profile,جاري تهيئة ملف التعريف,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,프로필 준비 중,,,,Initialisation du profil...,,,,,,,,,,,Inicializando perfil...,,,,,,A carregar perfil...,,,,,,,,,,,,,,,,Initialisation du profil,Ініціалізація профілю,,,Profildaten werden geladen...,Initierar profil,Инициализиране на профил,กำลังเริ่มการทำงานของโปรไฟล์,Alustetaan profiilia,Inicializacija profila,Din brugerprofil indlæses,,Spúšťa sa profil,Profiel initialiseren,Inicjowanie profilu,正在初始化个人资料,,Initialiserer profil,Se inițializează profilul,,Φόρτωση προφίλ,Inicijalizacija profila u tijeku,Profil Başlatılıyor,Pokretanje profila je u toku...,Iniciando Perfil,Inizializzazione profilo...,,,Profil inicializálása,Выполняется инициализация профиля,,Iniciando Perfil,Načítání uživatelského profilu...
0x7f0f030e,interrupt,interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f030f,intersectionItemLabel,Intersection,Intersection,تقاطع طرق,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,도로명,,,,Intersection,,,,,,,,,,,Intersección,,,,,,Cruzamento,,,,,,,,,,,,,,,,,Перехрестя,,,Kreuzung,Korsning,Кръстовище,จุดตัดของถนน,Risteys,Križišče,Vejkryds,,Križovatka,Kruising,Skrzyżowanie,十字路口,,Veikryss,Intersecție,,Διασταύρωση,Križanje,Kavşak,Raskrsnica,,Incrocio,,,Kereszteződés,Перекресток,,,Křižovatka
0x7f0f0310,intersectionSearchFirstHint,Street Name,Street Name,اسم الشارع,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,도로명,,,,Nom de la rue,,,,,,,,,,,Nombre de la calle,,,,,,Nome da rua,,,,,,,,,,,,,,,,Nom de rue,Назва вулиці,,,Straßenname,Gatunamn,Име на улица,ชื่อถนน,Kadun nimi,Ime ulice,Gadenavn,,Názov ulice,Straatnaam,Nazwa ulicy,街道名称,,Veinavn,Nume stradă,,Όνομα οδού,Naziv ulice,Sokak / Cadde Adı,Naziv ulice,Nombre de calle,Nome via,,,Utcanév,Название улицы,,Nombre de calle,Název ulice
0x7f0f0311,intersectionSearchSecondHint,Crossroad,Crossroad,التقاطع,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교차로,,,,Croisement,,,,,,,,,,,Cruce,,,,,,Cruzamento,,,,,,,,,,,,,,,,Intersection,Перехрестя,,,Kreuzung,Gatukorsning,Кръстовище,ทางแยก,Risteys,Križišče,Kryds,,Križujúca ul.,Kruispunt,Skrzyżowanie,十字路口,,Kryssende vei,Intersecție,,Διασταύρωση,Križanje,Kavşak,Raskrsnica,Intersección,Incrocio,,,Keresztút,Перекресток,,Intersección,Křižovatka
0x7f0f0312,isbnLabel,ISBN:,ISBN:,رقم ISBN:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISBN:,,,,ISBN :,,,,,,,,,,,ISBN:,,,,,,ISBN:,,,,,,,,,,,,,,,,,ISBN:,,,ISBN:,ISBN:,ISBN:,ISBN:,ISBN:,ISBN:,ISBN:,,ISBN:,ISBN:,ISBN:,ISBN：,,ISBN:,ISBN:,,ISBN:,ISBN:,ISBN:,ISBN:,,ISBN:,,,ISBN azonosító:,ISBN:,,,ISBN:
0x7f0f0313,jpParkopediaUserProfile,jpwang@telenav.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0314,jumpButtonText,Tap to Adjust Current Road,Tap to Adjust Current Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appuyez pour ajuster la route actuelle,,,,,,,,,,,Toque para ajustar la carretera actual,,,,,,Toque para ajustar a estrada atual,,,,,,,,,,,,,,,,,,,,"Tippen Sie hier, um die aktuelle Straße anzupassen",,,แตะเพื่อปรับถนนปัจจุบัน,,,,,,Tik om de huidige weg aan te passen,,点击调整当前道路,,Trykk for å justere gjeldende vei,,,,,,,,Tocca per regolare la strada corrente,,,,,,,
0x7f0f0315,key2WayAuthEnable,key2WayAuthEnable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0316,keyAbout,keyAbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0317,keyAdasSmartHorizonDispatchFrequency,keyAdasSmartHorizonDispatchFrequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0318,keyAdasSmartHorizonMaxNoLP30,keyAdasSmartHorizonMaxNoLP30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0319,keyAdasSmartHorizonMaxNoLP31,keyAdasSmartHorizonMaxNoLP31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f031a,keyAdasSmartHorizonMetaMessInterval,keyAdasSmartHorizonMetaMessInterval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f031b,keyAdasSmartHorizonNavLinkEnabled,keyAdasSmartHorizonNavLinkEnabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f031c,keyAdasSmartHorizonPosMessInterval,keyAdasSmartHorizonPosMessInterval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f031d,keyAdasSmartHorizonType,keyAdasSmartHorizonType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f031e,keyAdasTrailingHorizonLength,keyAdasTrailingHorizonLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f031f,keyAddressLabelCustomized,Custom,Custom,مخصص,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,사용자 지정,,,,Personnaliser,,,,,,,,,,,Personalizado,,,,,,Personalizado,,,,,,,,,,,,,,,,Personnalisé,Інше,,,Benutzerdefiniert,Egen,Друго,แบบกำหนดเอง,Mukautettu,Po meri,Tilpas,,Vlastné,Aangepast,Własne,自定义,,Tilpass,Adresă personalizată,,Προσαρμοσμένο,Prilagođeno,Kullanıcı Tanımlı,Prilagođeno,,Personalizzato,,,Egyedi,Пользовательское название,,,Vlastní
0x7f0f0320,keyAddressLabelDaycare,Daycare,Daycare,الحضانة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이집,,,,Nourrice/Crèche,,,,,,,,,,,Guarderia,,,,,,Creche,,,,,,,,,,,,,,,,Garderie,Дитячий садок,,,Kita,Förskola,Детска градина,ศูนย์ดูแลเด็ก,Päivähoitopaikka,Vrtec,Daginstitution,,Škôlka,Kinderdagverblijf,Przedszkole,日间托儿所,,Barnehage,Grădiniţă,,Βρεφονηπιακός σταθμός,Dječji vrtić,Kreş,Obdanište,Guardería,Asilo nido,,,Óvoda,Детский сад,,Guardería,Školka
0x7f0f0321,keyAddressLabelGym,Gym,Gym,نادي رياضي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,피트니스,,,,Salle de sport,,,,,,,,,,,Gimnasio,,,,,,Ginásio,,,,,,,,,,,,,,,,Gym,Спортзал,,,Fitnessstudio,Gym,Фитнес,ยิม,Sali,Fitnes,Motionscenter,,Posilňovňa,Sportschool,Klub fitness,健身房,,Treningssenter,Sală de sport,,Γυμναστήριο,Teretana,Spor Salonu,Teretana,,Palestra,,,Edzőterem,Спортзал,,,Sportovní středisko
0x7f0f0322,keyAddressLabelHint,Enter a Name (max 10 characters),Enter a Name (max 10 characters),أدخل اسماً (بحد أقصى 10 أحرف),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,이름 입력 (10자 이내),,,,Saisir un nom (10 caractères max.),,,,,,,,,,,Escribir un nombre (máx. 10 caracteres),,,,,,Introduzir um nome (máx. 10 carateres),,,,,,,,,,,,,,,,Entrer un nom (max 10 caractères),Введіть назву (до 10 символів),,,Bitte Bezeichnung eingeben (max. 10 Zeichen),Ange ett namn (max. 10 tecken),Въведете име (макс. 10 знака),ป้อนชื่อ (สูงสุด 10 ตัวอักษร),Anna nimi (enint. 10 merkkiä),Vnesite ime (največ 10 znakov),Indtast et navn (maks. 10 tegn),,Zadajte názov (maximálne 10 znakov),Voer een naam in (max. 10 tekens),Wpisz nazwę (maks. 10 znaków),输入名称 （最多10个字符）,,Oppgi et navn (maks. 10 tegn),Introduceţi o denumire (max. 10 caractere),,Εισάγετε ένα όνομα (μέγ. 10 χαρακτήρες),Unesite naziv (maks. 10 znakova),Bir ad yazın (en çok 10 karakter),Unesite ime (maksimalno 10 znakova),Ingrese un Nombre (10 caracteres máx.),Inserisci un nome (max 10 caratteri),,,Írjon be egy nevet (max. 10 karakter),Введите название (не более 10 символов),,Ingrese un Nombre (10 caracteres máx.),Zadejte název (max. 10 znaků)
0x7f0f0323,keyAddressLabelHome,Home,Home,المنزل,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,집,,,,Domicile,,,,,,,,,,,Casa,,,,,,Casa,,,,,,,,,,,,,,,,Maison,Дім,,,Zuhause,Hemma,Дом,บ้าน,Koti,Doma,Hjem,,Domov,Thuis,Dom,家,,Hjem,Acasă,,Σπίτι,Kuća,Ev,Kuća,,Casa,,,Otthon,Дом,,,Domov
0x7f0f0324,keyAddressLabelSchool,School,School,المدرسة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,학교,,,,École,,,,,,,,,,,Colegio,,,,,,Escola,,,,,,,,,,,,,,,,,Школа,,,Schule,Skola,Училище,โรงเรียน,Koulu,Šola,Skole,,Škola,School,Szkoła,学校,,Skole,Şcoală,,Σχολείο,Škola,Okul,Škola,Escuela,Scuola,,,Iskola,Школа,,Escuela,Škola
0x7f0f0325,keyAddressLabelWork,Work,Work,العمل,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,직장,,,,Travail,,,,,,,,,,,Trabajo,,,,,,Trabalho,,,,,,,,,,,,,,,,,Робота,,,Arbeitsplatz,Arbete,Работа,ที่ทำงาน,Työpaikka,Služba,Arbejde,,Práca,Werk,Praca,公司,,Jobb,Serviciu,,Δουλειά,Posao,İş,Posao,,Lavoro,,,Munkahely,Работа,,,Práce
0x7f0f0326,keyAddressSearchHint,Keyword or Address,Keyword or Address,كلمة أساسية أو عنوان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,키워드 또는 주소,,,,Mot-clé ou adresse,,,,,,,,,,,Palabra clave o dirección,,,,,,Palavra-chave ou endereço,,,,,,,,,,,,,,,,Clavier ou adresse,Ключове слово або адреса,,,Suchbegriff oder Adresse,Nyckelord eller adress,Ключова дума или адрес,คำสำคัญหรือที่อยู่,Hakusana tai osoite,Ključna beseda ali naslov,Nøgleord eller adresse,,Kľúčové slovo alebo adresa,Trefwoord of adres,Słowo kluczowe lub adres,关键字或地址,,Nøkkelord eller adresse,Cuvânt-cheie sau adresă,,Λέξη-κλειδί ή διεύθυνση,Ključna riječ ili adresa,Anahtar Kelime veya Adres,Ključna reč ili adresa,,Parola chiave o indirizzo,,,Kulcsszó vagy Cím,Ключевое слово или адрес,,,Klíčové slovo nebo adresa
0x7f0f0327,keyAddressSearchResultTitle,Select an Address,Select an Address,تحديد عنوان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,주소 선택,,,,Sélectionner une adresse,,,,,,,,,,,Seleccionar una dirección,,,,,,Selecionar um endereço,,,,,,,,,,,,,,,,,Виберіть адресу,,,Wählen Sie eine Adresse aus,Välj en adress,Избор на адрес,เลือกที่อยู่,Valitse osoite,Izberite naslov,Vælg en adresse,,Vyberte adresu,Selecteer een adres,Wybierz adres,选择一个地址,,Velg en adresse,Selectare adresă,,Επιλογή διεύθυνσης,Odaberite adresu,Adres Seçimi,Izbor adrese,Seleccione una Dirección,Seleziona un indirizzo,,,Cím kiválasztása,Выберите адрес,,Seleccione una Dirección,Výběr adresy
0x7f0f0328,keyAddressTTSFormat,AddressTTSFormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0329,keyAllowMockCID,keyAllowMockCID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f032a,keyAlongRouteGpsSpeed,AlongRouteGpsSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f032b,keyAppFullScreenModeCategory,FullScreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f032c,keyAutoAbortLayer,Layer to be aborted automatically,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f032d,keyAutoAbortWaitTime,Delay(ms) of the abort after the chosen layer action starts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f032e,keyAutoLearning,keyAutoLearning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f032f,keyAutoLearningDescription,keyAutoLearningDescription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0330,keyAutoLearningPreference,keyAutoLearningPreference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0331,keyAutoLogTag,AutoLogTag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0332,keyAutoReroute,keyAutoReroutePreference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0333,keyAutomaticMapUpdate,keyAutomaticMapUpdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0334,keyAvoidCountryBorders,keyCountryBorders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0335,keyAvoidFerries,keyFerries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0336,keyAvoidHOVLanes,keyHOVLanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0337,keyAvoidHighway,keyFreeways,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0338,keyAvoidOnRouteDescription,keyAvoidOnRouteDescription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0339,keyAvoidTollRoads,keyTollRoads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f033a,keyAvoidTunnels,keyTunnels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f033b,keyAvoidUnpavedRoads,keyUnpavedRoads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f033c,keyBenefitDataAnonymous,keyBenefitDataAnonymous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f033d,keyBenefitDataWithProfileInfo,keyBenefitDataWithProfileInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f033e,keyBetterRouteMinSavedETA,BetterRouteMinSavedETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f033f,keyBroadcastTrafficPlayback,keyPlaybackBroadcastTraffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0340,keyBroadcastTrafficPlaybackPath,keyPlaybackBroadcastTrafficPath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0341,keyBroughtInModeCategory,BroughtInMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0342,keyCID,CID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0343,keyCalibrationConfigCategory,vehicleCalibrationConfig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0344,keyCheckMapDataVersion,keyCheckMapDataVersion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0345,keyCheckUpdate,keyCheckUpdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0346,keyClearCustomAddressButton,keyClearCustomAddressButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0347,keyClearFavorites,keyClearFavorites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0348,keyClearHomeAddressButton,keyClearHomeAddressButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0349,keyClearLogFolder,keyClearLogFolder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f034a,keyClearMarkedKeyDestinations,keyClearMarkedKeyDestinations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f034b,keyClearRecentDestinations,keyClearRecentDestinations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f034c,keyClearRecentSearch,keyClearRecentSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f034d,keyClearWorkAddressButton,keyClearWorkAddressButton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f034e,keyCollectClusterImages,CollectClusterImages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f034f,keyContentAndAlertPreference,keyContentAndAlertPreference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0350,keyCrashlytics,Crashlytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0351,keyCurrentRegion,Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0352,keyCustomAddressSetupViewTag,keyCustomAddressSetupViewTag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0353,keyDSRConfigCategory,DSR Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0354,keyDataServiceURL,keyDataServiceURL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0355,keyDebugMode,keyDebugMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
